elapsed_s,value,temp,kind
370.540,5555610,32.9,raw
370.612,5555611,32.9,raw
370.808,5555611,32.9,raw
370.878,5555611,32.9,raw
371.072,5555611,32.9,raw
371.142,5555610,32.9,raw
371.336,5555608,32.9,raw
371.406,5555606,32.9,raw
371.603,5555604,33.0,raw
371.675,5555600,33.0,raw
371.868,5555597,33.0,raw
371.938,5555595,33.0,raw
372.132,5555592,33.0,raw
372.202,5555590,33.0,raw
372.396,5555589,33.0,raw
372.470,5555589,32.9,raw
372.665,5555589,32.9,raw
372.735,5555590,32.9,raw
372.929,5555591,32.9,raw
372.999,5555593,32.9,raw
373.193,5555595,32.9,raw
373.263,5555597,32.9,raw
373.460,5555599,32.9,raw
373.531,5555601,32.9,raw
373.726,5555602,32.9,raw
373.796,5555602,32.9,raw
373.989,5555603,32.9,raw
374.060,5555603,32.9,raw
374.253,5555601,32.9,raw
374.326,5555599,33.0,raw
374.522,5555595,33.0,raw
374.592,5555591,33.0,raw
374.786,5555588,33.0,raw
374.855,5555587,33.0,raw
375.050,5555586,33.0,raw
375.119,5555586,33.0,raw
375.317,5555586,32.9,raw
375.389,5555586,32.9,raw
375.583,5555586,32.9,raw
375.653,5555585,32.9,raw
375.846,5555585,32.9,raw
375.916,5555588,32.9,raw
376.110,5555591,32.9,raw
376.183,5555594,32.9,raw
376.379,5555600,32.9,raw
376.448,5555605,32.9,raw
376.643,5555606,32.9,raw
376.713,5555607,32.9,raw
376.907,5555609,32.9,raw
376.977,5555612,32.9,raw
377.174,5555617,32.9,raw
377.246,5555624,32.9,raw
377.439,5555633,32.9,raw
377.509,5555644,32.9,raw
377.703,5555655,32.9,raw
377.773,5555663,32.9,raw
377.967,5555673,32.9,raw
378.040,5555684,32.9,raw
378.236,5555694,32.9,raw
378.306,5555703,32.9,raw
378.500,5555713,32.9,raw
378.569,5555724,32.9,raw
378.763,5555733,32.9,raw
378.834,5555741,32.9,raw
379.030,5555748,32.9,raw
379.102,5555753,32.9,raw
379.296,5555757,32.9,raw
379.366,5555757,32.9,raw
379.561,5555754,32.9,raw
379.630,5555749,32.9,raw
379.823,5555744,32.9,raw
379.896,5555739,32.9,raw
380.092,5555734,32.9,raw
380.163,5555726,32.9,raw
380.356,5555716,32.9,raw
380.426,5555703,32.9,raw
380.620,5555688,32.9,raw
380.690,5555671,32.9,raw
380.888,5555657,33.0,raw
380.959,5555643,33.0,raw
381.153,5555629,33.0,raw
381.223,5555615,33.0,raw
381.417,5555600,33.0,raw
381.487,5555585,33.0,raw
381.681,5555570,33.0,raw
381.753,5555555,33.0,raw
381.949,5555542,33.0,raw
382.020,5555531,33.0,raw
382.213,5555520,33.0,raw
382.283,5555509,33.0,raw
382.477,5555500,33.0,raw
382.547,5555491,33.0,raw
382.744,5555481,32.9,raw
382.816,5555470,32.9,raw
383.010,5555458,32.9,raw
383.079,5555443,32.9,raw
383.274,5555426,32.9,raw
383.344,5555409,32.9,raw
383.538,5555394,32.9,raw
383.611,5555384,33.0,raw
383.807,5555379,33.0,raw
383.877,5555376,33.0,raw
384.071,5555375,33.0,raw
384.140,5555374,33.0,raw
384.334,5555372,33.0,raw
384.403,5555369,33.0,raw
384.601,5555367,33.0,raw
384.673,5555365,33.0,raw
384.866,5555364,33.0,raw
384.937,5555365,33.0,raw
385.131,5555368,33.0,raw
385.200,5555372,33.0,raw
385.394,5555376,33.0,raw
385.467,5555380,32.9,raw
385.663,5555384,32.9,raw
385.733,5555385,32.9,raw
385.927,5555384,32.9,raw
385.998,5555382,32.9,raw
386.191,5555377,32.9,raw
386.261,5555372,32.9,raw
386.458,5555367,32.9,raw
386.529,5555362,32.9,raw
386.724,5555358,32.9,raw
386.793,5555355,32.9,raw
386.987,5555352,32.9,raw
387.057,5555350,32.9,raw
387.251,5555349,32.9,raw
387.324,5555349,32.9,raw
387.520,5555349,32.9,raw
387.590,5555349,32.9,raw
387.784,5555348,32.9,raw
387.854,5555348,32.9,raw
388.048,5555348,32.9,raw
388.118,5555348,32.9,raw
388.315,5555348,32.9,raw
388.387,5555348,32.9,raw
388.580,5555348,32.9,raw
388.651,5555349,32.9,raw
388.843,5555351,32.9,raw
388.914,5555353,32.9,raw
389.108,5555354,32.9,raw
389.181,5555355,33.0,raw
389.376,5555355,33.0,raw
389.447,5555352,33.0,raw
389.641,5555351,33.0,raw
389.711,5555349,33.0,raw
389.905,5555347,33.0,raw
389.975,5555347,33.0,raw
390.171,5555348,33.0,raw
390.243,5555350,33.0,raw
390.437,5555351,33.0,raw
390.507,5555352,33.0,raw
390.701,5555352,33.0,raw
390.771,5555351,33.0,raw
390.965,5555349,33.0,raw
391.039,5555346,33.0,raw
391.233,5555343,33.0,raw
391.303,5555340,33.0,raw
391.498,5555337,33.0,raw
391.568,5555334,33.0,raw
391.762,5555331,33.0,raw
391.832,5555327,33.0,raw
392.028,5555324,33.0,raw
392.101,5555319,33.0,raw
392.294,5555314,33.0,raw
392.364,5555309,33.0,raw
392.558,5555302,33.0,raw
392.628,5555296,33.0,raw
392.822,5555291,33.0,raw
392.895,5555286,33.0,raw
393.091,5555281,33.0,raw
393.161,5555277,33.0,raw
393.354,5555273,33.0,raw
393.425,5555269,33.0,raw
393.619,5555266,33.0,raw
393.689,5555266,33.0,raw
393.886,5555264,33.0,raw
393.957,5555263,33.0,raw
394.151,5555263,33.0,raw
394.222,5555265,33.0,raw
394.415,5555267,33.0,raw
394.485,5555270,33.0,raw
394.679,5555274,33.0,raw
394.752,5555278,33.0,raw
394.948,5555281,33.0,raw
395.018,5555286,33.0,raw
395.212,5555291,33.0,raw
395.281,5555296,33.0,raw
395.475,5555301,33.0,raw
395.546,5555306,33.0,raw
395.742,5555311,33.0,raw
395.814,5555316,33.0,raw
396.008,5555321,33.0,raw
396.078,5555325,33.0,raw
396.271,5555328,33.0,raw
396.342,5555330,33.0,raw
396.536,5555332,33.0,raw
396.608,5555332,33.0,raw
396.803,5555332,33.0,raw
396.875,5555332,33.0,raw
397.069,5555331,33.0,raw
397.138,5555330,33.0,raw
397.332,5555330,33.0,raw
397.402,5555332,33.0,raw
397.599,5555334,33.0,raw
397.671,5555335,33.0,raw
397.865,5555335,33.0,raw
397.934,5555335,33.0,raw
398.129,5555334,33.0,raw
398.199,5555331,33.0,raw
398.392,5555329,33.0,raw
398.466,5555326,33.0,raw
398.661,5555324,33.0,raw
398.732,5555324,33.0,raw
398.925,5555326,33.0,raw
398.995,5555330,33.0,raw
399.189,5555336,33.0,raw
399.259,5555340,33.0,raw
399.456,5555340,33.0,raw
399.528,5555337,33.0,raw
399.722,5555331,33.0,raw
399.792,5555324,33.0,raw
399.985,5555317,33.0,raw
400.055,5555311,33.0,raw
400.249,5555306,33.0,raw
400.321,5555303,33.0,raw
400.519,5555302,33.0,raw
400.588,5555302,33.0,raw
400.782,5555303,33.0,raw
400.852,5555305,33.0,raw
401.046,5555306,33.0,raw
401.115,5555307,33.0,raw
401.312,5555309,33.0,raw
401.385,5555309,33.0,raw
401.579,5555309,33.0,raw
401.649,5555308,33.0,raw
401.843,5555306,33.0,raw
401.912,5555305,33.0,raw
402.106,5555305,33.0,raw
402.179,5555304,33.0,raw
402.375,5555304,33.0,raw
402.445,5555303,33.0,raw
402.639,5555301,33.0,raw
402.709,5555301,33.0,raw
402.902,5555300,33.0,raw
402.973,5555298,33.0,raw
403.170,5555294,33.0,raw
403.241,5555289,33.0,raw
403.436,5555286,33.0,raw
403.505,5555287,33.0,raw
403.699,5555293,33.0,raw
403.770,5555303,33.0,raw
403.963,5555317,33.0,raw
404.036,5555332,33.0,raw
404.232,5555346,33.0,raw
404.302,5555358,33.0,raw
404.496,5555370,33.0,raw
404.566,5555380,33.0,raw
404.760,5555389,33.0,raw
404.829,5555396,33.0,raw
405.026,5555401,33.0,raw
405.099,5555405,33.0,raw
405.292,5555408,33.0,raw
405.362,5555411,33.0,raw
405.556,5555414,33.0,raw
405.626,5555418,33.0,raw
405.820,5555422,33.0,raw
405.892,5555425,33.0,raw
406.089,5555427,33.0,raw
406.159,5555429,33.0,raw
406.353,5555430,33.0,raw
406.422,5555433,33.0,raw
406.617,5555435,33.0,raw
406.687,5555438,33.0,raw
406.883,5555441,33.0,raw
406.956,5555442,33.0,raw
407.150,5555442,33.0,raw
407.219,5555441,33.0,raw
407.413,5555439,33.0,raw
407.483,5555436,33.0,raw
407.677,5555430,33.0,raw
407.750,5555422,33.0,raw
407.945,5555414,33.0,raw
408.016,5555406,33.0,raw
408.210,5555398,33.0,raw
408.279,5555388,33.0,raw
408.474,5555380,33.0,raw
408.543,5555372,33.0,raw
408.740,5555364,33.0,raw
408.812,5555356,33.0,raw
409.006,5555348,33.0,raw
409.077,5555341,33.0,raw
409.269,5555338,33.0,raw
409.339,5555338,33.0,raw
409.533,5555338,33.0,raw
409.607,5555340,33.0,raw
409.803,5555342,33.0,raw
409.873,5555342,33.0,raw
410.067,5555342,33.0,raw
410.137,5555343,33.0,raw
410.330,5555344,33.0,raw
410.400,5555347,33.0,raw
410.598,5555350,33.0,raw
410.669,5555353,33.0,raw
410.863,5555357,33.0,raw
410.933,5555361,33.0,raw
411.127,5555364,33.0,raw
411.197,5555369,33.0,raw
411.391,5555375,33.0,raw
411.463,5555382,33.0,raw
411.659,5555390,33.0,raw
411.729,5555397,33.0,raw
411.924,5555404,33.0,raw
411.993,5555410,33.0,raw
412.188,5555415,33.0,raw
412.257,5555418,33.0,raw
412.454,5555420,33.0,raw
412.526,5555422,33.0,raw
412.720,5555422,33.0,raw
412.790,5555422,33.0,raw
412.983,5555422,33.0,raw
413.054,5555422,33.0,raw
413.247,5555420,33.0,raw
413.321,5555417,33.0,raw
413.516,5555412,33.0,raw
413.586,5555407,33.0,raw
413.780,5555403,33.0,raw
413.850,5555398,33.0,raw
414.043,5555394,33.0,raw
414.113,5555388,33.0,raw
414.311,5555381,33.0,raw
414.383,5555373,33.0,raw
414.576,5555366,33.0,raw
414.647,5555359,33.0,raw
414.841,5555352,33.0,raw
414.911,5555344,33.0,raw
415.104,5555337,33.0,raw
415.178,5555330,33.0,raw
415.373,5555320,33.0,raw
415.443,5555310,33.0,raw
415.637,5555299,33.0,raw
415.707,5555287,33.0,raw
415.901,5555274,33.0,raw
415.970,5555261,33.0,raw
416.168,5555249,33.0,raw
416.240,5555237,33.0,raw
416.433,5555226,33.0,raw
416.503,5555215,33.0,raw
416.697,5555205,33.0,raw
416.767,5555195,33.0,raw
416.962,5555187,33.0,raw
417.035,5555181,33.0,raw
417.230,5555178,33.0,raw
417.300,5555177,33.0,raw
417.494,5555177,33.0,raw
417.563,5555177,33.0,raw
417.758,5555177,33.0,raw
417.828,5555178,33.0,raw
418.024,5555179,33.0,raw
418.096,5555180,33.0,raw
418.291,5555180,33.0,raw
418.360,5555181,33.0,raw
418.554,5555183,33.0,raw
418.624,5555185,33.0,raw
418.819,5555187,33.0,raw
418.892,5555188,33.0,raw
419.087,5555191,33.0,raw
419.157,5555194,33.0,raw
419.351,5555196,33.0,raw
419.421,5555198,33.0,raw
419.615,5555200,33.0,raw
419.685,5555201,33.0,raw
419.881,5555204,33.0,raw
419.953,5555210,33.0,raw
420.147,5555216,33.0,raw
420.217,5555223,33.0,raw
420.412,5555231,33.0,raw
420.481,5555238,33.0,raw
420.675,5555246,33.0,raw
420.748,5555254,33.0,raw
420.943,5555261,33.0,raw
421.014,5555267,33.0,raw
421.208,5555271,33.0,raw
421.278,5555275,33.0,raw
421.471,5555276,33.0,raw
421.542,5555276,33.0,raw
421.738,5555277,33.0,raw
421.810,5555280,33.0,raw
422.004,5555281,33.0,raw
422.074,5555281,33.0,raw
422.268,5555281,33.0,raw
422.338,5555279,33.0,raw
422.532,5555277,33.0,raw
422.605,5555275,33.0,raw
422.801,5555274,33.0,raw
422.871,5555274,33.0,raw
423.065,5555274,33.0,raw
423.135,5555273,33.0,raw
423.329,5555269,33.0,raw
423.398,5555266,33.0,raw
423.596,5555262,33.0,raw
423.667,5555260,33.0,raw
423.862,5555260,33.0,raw
423.931,5555261,33.0,raw
424.125,5555260,33.0,raw
424.194,5555258,33.0,raw
424.388,5555257,33.0,raw
424.461,5555252,33.0,raw
424.658,5555245,33.0,raw
424.728,5555237,33.0,raw
424.921,5555227,33.0,raw
424.990,5555216,33.0,raw
425.185,5555205,33.0,raw
425.255,5555196,33.0,raw
425.452,5555188,33.0,raw
425.524,5555180,33.0,raw
425.717,5555173,33.0,raw
425.788,5555166,33.0,raw
425.982,5555158,33.0,raw
426.052,5555149,33.0,raw
426.246,5555140,33.0,raw
426.319,5555131,33.0,raw
426.513,5555123,33.0,raw
426.583,5555117,33.0,raw
426.778,5555114,33.0,raw
426.848,5555112,33.0,raw
427.042,5555111,33.0,raw
427.112,5555110,33.0,raw
427.309,5555110,33.0,raw
427.381,5555110,33.0,raw
427.574,5555110,33.0,raw
427.643,5555110,33.0,raw
427.839,5555110,33.0,raw
427.909,5555108,33.0,raw
428.102,5555103,33.0,raw
428.175,5555096,33.0,raw
428.371,5555088,33.0,raw
428.441,5555082,33.0,raw
428.635,5555077,33.0,raw
428.705,5555075,33.0,raw
428.899,5555075,33.0,raw
428.969,5555076,33.0,raw
429.166,5555079,33.0,raw
429.238,5555081,33.0,raw
429.432,5555083,33.0,raw
429.502,5555086,33.0,raw
429.695,5555088,33.0,raw
429.765,5555091,33.0,raw
429.959,5555095,33.0,raw
430.032,5555100,33.0,raw
430.228,5555103,33.0,raw
430.298,5555105,33.0,raw
430.492,5555106,33.0,raw
430.561,5555109,33.0,raw
430.756,5555109,33.0,raw
430.826,5555105,33.0,raw
431.023,5555101,33.0,raw
431.095,5555097,33.0,raw
431.289,5555093,33.0,raw
431.358,5555090,33.0,raw
431.552,5555087,33.0,raw
431.622,5555084,33.0,raw
431.815,5555081,33.0,raw
431.889,5555078,33.0,raw
432.085,5555074,33.0,raw
432.155,5555073,33.0,raw
432.348,5555073,33.0,raw
432.418,5555075,33.0,raw
432.613,5555077,33.0,raw
432.682,5555078,33.0,raw
432.880,5555078,33.0,raw
432.952,5555078,33.0,raw
433.145,5555078,33.0,raw
433.215,5555079,33.0,raw
433.409,5555081,33.0,raw
433.479,5555083,33.0,raw
433.673,5555085,33.0,raw
433.746,5555085,33.0,raw
433.942,5555086,33.0,raw
434.012,5555086,33.0,raw
434.206,5555086,33.0,raw
434.276,5555086,33.0,raw
434.469,5555089,33.0,raw
434.539,5555094,33.0,raw
434.736,5555101,33.0,raw
434.809,5555105,33.0,raw
435.002,5555112,33.0,raw
435.072,5555120,33.0,raw
435.266,5555125,33.0,raw
435.336,5555128,33.0,raw
435.530,5555130,33.0,raw
435.602,5555130,33.0,raw
435.798,5555129,33.0,raw
435.869,5555127,33.0,raw
436.062,5555124,33.0,raw
436.131,5555121,33.0,raw
436.326,5555118,33.0,raw
436.397,5555114,33.0,raw
436.593,5555109,33.0,raw
436.666,5555104,33.0,raw
436.859,5555099,33.0,raw
436.929,5555091,33.0,raw
437.123,5555080,33.0,raw
437.193,5555065,33.0,raw
437.386,5555046,33.0,raw
437.460,5555027,33.0,raw
437.656,5555009,33.0,raw
437.726,5554994,33.0,raw
437.919,5554982,33.0,raw
437.989,5554972,33.0,raw
438.183,5554962,33.0,raw
438.253,5554951,33.0,raw
438.450,5554938,33.0,raw
438.522,5554924,33.0,raw
438.715,5554909,33.0,raw
438.786,5554895,33.0,raw
438.980,5554881,33.0,raw
439.050,5554869,33.0,raw
439.244,5554858,33.0,raw
439.317,5554849,33.0,raw
439.512,5554842,33.0,raw
439.581,5554835,33.0,raw
439.776,5554829,33.0,raw
439.846,5554823,33.0,raw
440.040,5554818,33.0,raw
440.110,5554814,33.0,raw
440.307,5554811,33.0,raw
440.378,5554808,33.0,raw
440.574,5554808,33.0,raw
440.643,5554807,33.0,raw
440.837,5554806,33.0,raw
440.907,5554806,33.0,raw
441.101,5554806,33.0,raw
441.173,5554808,33.0,raw
441.369,5554815,33.0,raw
441.439,5554827,33.0,raw
441.633,5554843,33.0,raw
441.703,5554858,33.0,raw
441.897,5554873,33.0,raw
441.967,5554888,33.0,raw
442.163,5554901,33.0,raw
442.236,5554913,33.0,raw
442.429,5554925,33.0,raw
442.500,5554938,33.0,raw
442.694,5554951,33.0,raw
442.763,5554964,33.0,raw
442.957,5554976,33.0,raw
443.031,5554986,33.0,raw
443.226,5554994,33.0,raw
443.296,5555001,33.0,raw
443.490,5555007,33.0,raw
443.560,5555012,33.0,raw
443.754,5555017,33.0,raw
443.823,5555022,33.0,raw
444.021,5555028,33.0,raw
444.093,5555033,33.0,raw
444.287,5555036,33.0,raw
444.356,5555038,33.0,raw
444.550,5555038,33.0,raw
444.621,5555038,33.0,raw
444.814,5555034,33.0,raw
444.887,5555030,33.0,raw
445.083,5555026,33.0,raw
445.153,5555023,33.0,raw
445.347,5555021,33.0,raw
445.417,5555019,33.0,raw
445.611,5555016,33.0,raw
445.681,5555012,33.0,raw
445.877,5555006,33.0,raw
445.949,5554999,33.0,raw
446.143,5554993,33.0,raw
446.213,5554987,33.0,raw
446.407,5554981,33.0,raw
446.477,5554975,33.0,raw
446.671,5554969,33.0,raw
446.743,5554964,33.0,raw
446.940,5554959,33.0,raw
447.010,5554954,33.0,raw
447.203,5554951,33.0,raw
447.274,5554949,33.0,raw
447.467,5554947,33.0,raw
447.538,5554944,33.0,raw
447.734,5554940,33.0,raw
447.807,5554935,33.0,raw
448.000,5554929,33.0,raw
448.070,5554923,33.0,raw
448.264,5554916,33.0,raw
448.334,5554911,33.0,raw
448.528,5554908,33.0,raw
448.601,5554906,33.0,raw
448.797,5554905,33.0,raw
448.867,5554904,33.0,raw
449.061,5554904,33.0,raw
449.130,5554903,33.0,raw
449.324,5554902,33.0,raw
449.394,5554898,33.0,raw
449.591,5554893,33.0,raw
449.663,5554887,33.0,raw
449.857,5554880,33.0,raw
449.927,5554873,33.0,raw
450.121,5554866,33.0,raw
450.191,5554859,33.0,raw
450.385,5554851,33.0,raw
450.457,5554841,33.0,raw
450.654,5554830,33.0,raw
450.723,5554818,33.0,raw
450.918,5554805,33.0,raw
450.988,5554791,33.0,raw
451.181,5554777,33.0,raw
451.251,5554763,33.0,raw
451.448,5554746,33.0,raw
451.520,5554727,33.0,raw
451.714,5554707,33.0,raw
451.783,5554687,33.0,raw
451.978,5554673,33.0,raw
452.048,5554663,33.0,raw
452.241,5554656,33.0,raw
452.315,5554651,33.0,raw
452.511,5554647,33.0,raw
452.581,5554644,33.0,raw
452.775,5554643,33.0,raw
452.845,5554643,33.0,raw
453.039,5554646,33.0,raw
453.108,5554651,33.0,raw
453.305,5554658,33.0,raw
453.377,5554667,33.0,raw
453.571,5554676,33.0,raw
453.640,5554688,33.0,raw
453.835,5554701,33.0,raw
453.905,5554715,33.0,raw
454.099,5554728,33.0,raw
454.172,5554740,33.0,raw
454.367,5554750,33.0,raw
454.438,5554759,33.0,raw
454.631,5554767,33.0,raw
454.701,5554774,33.0,raw
454.895,5554781,33.0,raw
454.965,5554788,33.0,raw
455.162,5554796,33.0,raw
455.234,5554805,33.0,raw
455.427,5554813,33.0,raw
455.498,5554823,33.0,raw
455.691,5554835,33.0,raw
455.761,5554848,33.0,raw
455.955,5554860,33.0,raw
456.028,5554872,33.0,raw
456.223,5554878,33.0,raw
456.294,5554881,33.0,raw
456.488,5554881,33.0,raw
456.558,5554882,33.0,raw
456.752,5554882,33.0,raw
456.821,5554880,33.0,raw
457.019,5554875,33.0,raw
457.091,5554866,33.0,raw
457.285,5554855,33.0,raw
457.354,5554842,33.0,raw
457.548,5554827,33.0,raw
457.619,5554810,33.0,raw
457.812,5554794,33.0,raw
457.886,5554780,33.0,raw
458.082,5554765,33.0,raw
458.151,5554751,33.0,raw
458.345,5554740,33.0,raw
458.415,5554731,33.0,raw
458.609,5554726,33.0,raw
458.678,5554724,33.0,raw
458.875,5554723,33.0,raw
458.948,5554723,33.0,raw
459.141,5554723,33.0,raw
459.211,5554723,33.0,raw
459.405,5554721,33.0,raw
459.475,5554717,33.0,raw
459.669,5554713,33.0,raw
459.741,5554710,33.0,raw
459.938,5554707,33.0,raw
460.008,5554706,33.0,raw
460.202,5554703,33.0,raw
460.272,5554699,33.0,raw
460.465,5554691,33.0,raw
460.535,5554679,33.0,raw
460.732,5554663,33.0,raw
460.805,5554648,33.0,raw
460.999,5554637,33.0,raw
461.068,5554629,33.0,raw
461.262,5554624,33.0,raw
461.332,5554621,33.0,raw
461.526,5554620,33.0,raw
461.599,5554620,33.0,raw
461.795,5554621,33.0,raw
461.865,5554622,33.0,raw
462.059,5554622,33.0,raw
462.129,5554617,33.0,raw
462.323,5554612,33.0,raw
462.392,5554605,33.0,raw
462.590,5554598,33.0,raw
462.661,5554590,33.0,raw
462.855,5554581,33.0,raw
462.925,5554570,33.0,raw
463.119,5554558,33.0,raw
463.189,5554544,33.0,raw
463.382,5554532,33.0,raw
463.456,5554522,33.0,raw
463.652,5554512,33.0,raw
463.722,5554500,33.0,raw
463.916,5554489,33.0,raw
463.985,5554477,33.0,raw
464.179,5554466,33.0,raw
464.250,5554457,33.0,raw
464.446,5554453,33.0,raw
464.518,5554451,33.0,raw
464.712,5554455,33.0,raw
464.782,5554465,33.0,raw
464.976,5554477,33.0,raw
465.046,5554484,33.0,raw
465.240,5554487,33.0,raw
465.312,5554487,33.0,raw
465.509,5554485,33.0,raw
465.579,5554483,33.0,raw
465.772,5554480,33.0,raw
465.842,5554478,33.0,raw
466.036,5554477,33.0,raw
466.107,5554478,33.0,raw
466.303,5554479,33.0,raw
466.376,5554481,33.0,raw
466.569,5554483,33.0,raw
466.639,5554485,33.0,raw
466.832,5554485,33.0,raw
466.903,5554486,33.0,raw
467.097,5554488,33.0,raw
467.169,5554491,33.0,raw
467.365,5554495,33.0,raw
467.436,5554502,33.0,raw
467.629,5554507,33.0,raw
467.699,5554511,33.0,raw
467.893,5554518,33.0,raw
467.963,5554526,33.0,raw
468.160,5554533,33.0,raw
468.232,5554540,33.0,raw
468.426,5554546,33.0,raw
468.496,5554549,33.0,raw
468.689,5554551,33.0,raw
468.760,5554553,33.0,raw
468.953,5554553,33.0,raw
469.027,5554553,33.0,raw
469.222,5554553,33.0,raw
469.292,5554555,33.0,raw
469.486,5554558,33.0,raw
469.556,5554560,33.0,raw
469.749,5554562,33.0,raw
469.820,5554562,33.0,raw
470.017,5554561,33.0,raw
470.089,5554559,33.0,raw
470.282,5554555,33.0,raw
470.352,5554547,33.0,raw
470.546,5554534,33.0,raw
470.617,5554517,33.0,raw
470.811,5554498,33.0,raw
470.883,5554480,33.0,raw
471.079,5554463,33.0,raw
471.149,5554445,33.0,raw
471.344,5554426,33.0,raw
471.413,5554406,33.0,raw
471.606,5554382,33.0,raw
471.677,5554354,33.0,raw
471.874,5554325,33.0,raw
471.945,5554295,33.0,raw
472.139,5554266,33.0,raw
472.210,5554239,33.0,raw
472.403,5554212,33.0,raw
472.473,5554186,33.0,raw
472.667,5554162,33.0,raw
472.741,5554140,33.0,raw
472.936,5554120,33.0,raw
473.006,5554101,33.0,raw
473.200,5554085,33.0,raw
473.270,5554070,33.0,raw
473.463,5554054,33.0,raw
473.533,5554038,33.0,raw
473.731,5554024,33.0,raw
473.803,5554011,33.0,raw
473.996,5554000,33.0,raw
474.067,5553990,33.0,raw
474.260,5553982,33.0,raw
474.330,5553967,33.0,raw
474.524,5553943,33.0,raw
474.597,5553915,33.0,raw
474.793,5553892,33.0,raw
474.863,5553871,33.0,raw
475.057,5553855,33.0,raw
475.127,5553839,33.0,raw
475.320,5553826,33.0,raw
475.390,5553815,33.0,raw
475.587,5553805,33.0,raw
475.659,5553798,33.0,raw
475.853,5553795,33.0,raw
475.923,5553795,33.0,raw
476.117,5553797,33.0,raw
476.187,5553801,33.0,raw
476.381,5553807,33.0,raw
476.454,5553812,33.0,raw
476.649,5553820,33.0,raw
476.720,5553822,33.0,raw
476.913,5553820,33.0,raw
476.983,5553814,33.0,raw
477.177,5553805,33.0,raw
477.248,5553795,33.0,raw
477.443,5553783,33.0,raw
477.515,5553770,33.0,raw
477.710,5553757,33.0,raw
477.779,5553742,33.0,raw
477.974,5553723,33.0,raw
478.044,5553702,33.0,raw
478.237,5553679,33.0,raw
478.311,5553655,33.0,raw
478.507,5553630,33.0,raw
478.577,5553612,33.0,raw
478.771,5553598,33.0,raw
478.841,5553581,33.0,raw
479.034,5553560,33.0,raw
479.103,5553535,33.0,raw
479.302,5553518,33.0,raw
479.373,5553505,33.0,raw
479.567,5553494,33.0,raw
479.637,5553481,33.0,raw
479.831,5553467,33.0,raw
479.901,5553450,33.0,raw
480.095,5553432,33.0,raw
480.168,5553414,33.0,raw
480.364,5553398,33.0,raw
480.433,5553382,33.0,raw
480.627,5553366,33.0,raw
480.698,5553349,33.0,raw
480.891,5553333,33.0,raw
480.962,5553323,33.0,raw
481.158,5553317,33.0,raw
481.230,5553313,33.0,raw
481.423,5553312,33.0,raw
481.494,5553311,33.0,raw
481.688,5553308,33.0,raw
481.757,5553304,33.0,raw
481.952,5553301,33.0,raw
482.024,5553299,33.0,raw
482.221,5553298,33.0,raw
482.291,5553298,33.0,raw
482.484,5553298,33.0,raw
482.554,5553298,33.0,raw
482.748,5553294,33.0,raw
482.818,5553293,33.0,raw
483.015,5553297,33.1,raw
483.087,5553311,33.1,raw
483.281,5553332,33.1,raw
483.351,5553360,33.1,raw
483.545,5553380,33.1,raw
483.615,5553395,33.1,raw
483.809,5553406,33.1,raw
483.881,5553417,33.0,raw
484.078,5553428,33.0,raw
484.147,5553441,33.0,raw
484.341,5553455,33.0,raw
484.411,5553469,33.0,raw
484.605,5553483,33.0,raw
484.675,5553497,33.0,raw
484.872,5553510,33.1,raw
484.943,5553522,33.1,raw
485.138,5553533,33.1,raw
485.207,5553542,33.1,raw
485.401,5553549,33.1,raw
485.471,5553554,33.1,raw
485.665,5553558,33.1,raw
485.738,5553561,33.0,raw
485.934,5553562,33.0,raw
486.003,5553562,33.0,raw
486.198,5553561,33.0,raw
486.268,5553560,33.0,raw
486.462,5553560,33.0,raw
486.532,5553560,33.0,raw
486.729,5553561,33.1,raw
486.800,5553562,33.1,raw
486.994,5553568,33.1,raw
487.064,5553573,33.1,raw
487.258,5553577,33.1,raw
487.328,5553579,33.1,raw
487.522,5553580,33.1,raw
487.595,5553577,33.1,raw
487.791,5553572,33.1,raw
487.861,5553562,33.1,raw
488.055,5553548,33.1,raw
488.125,5553530,33.1,raw
488.319,5553509,33.1,raw
488.389,5553485,33.1,raw
488.585,5553459,33.1,raw
488.658,5553431,33.1,raw
488.851,5553401,33.1,raw
488.921,5553372,33.1,raw
489.115,5553346,33.1,raw
489.185,5553322,33.1,raw
489.379,5553299,33.1,raw
489.452,5553280,33.1,raw
489.648,5553263,33.1,raw
489.718,5553248,33.1,raw
489.911,5553234,33.1,raw
489.981,5553204,33.1,raw
490.176,5553165,33.1,raw
490.245,5553119,33.1,raw
490.442,5553074,33.1,raw
490.514,5553029,33.1,raw
490.709,5552983,33.1,raw
490.778,5552938,33.1,raw
490.972,5552892,33.1,raw
491.042,5552836,33.1,raw
491.236,5552783,33.1,raw
491.308,5552735,33.1,raw
491.505,5552691,33.1,raw
491.575,5552650,33.1,raw
491.768,5552614,33.1,raw
491.839,5552587,33.1,raw
492.032,5552567,33.1,raw
492.103,5552556,33.1,raw
492.300,5552553,33.1,raw
492.371,5552555,33.1,raw
492.565,5552561,33.1,raw
492.635,5552567,33.1,raw
492.829,5552577,33.1,raw
492.899,5552591,33.1,raw
493.092,5552606,33.1,raw
493.166,5552619,33.1,raw
493.362,5552630,33.1,raw
493.432,5552639,33.1,raw
493.625,5552646,33.1,raw
493.695,5552650,33.1,raw
493.890,5552651,33.1,raw
493.960,5552651,33.1,raw
